DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
200609231,04/19/2020,04/19/2020,1939,06,Hollywood,0646,997,TRAFFIC COLLISION,3003 3025 3035 3036 3101 3401 3701 4027,51,F,W,101,STREET,CAHUENGA                     BL,SUNSET                       BL,"(34.098, -118.3295)"
201211236,04/19/2020,04/19/2020,1900,12,77th Street,1265,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101,19,F,H,101,STREET,W  MANCHESTER,BUDLONG,"(33.96, -118.2959)"
200609241,04/19/2020,04/19/2020,2000,06,Hollywood,0639,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3102 3401 3701 4027,41,F,W,101,STREET,HOLLYWOOD                    BL,WESTERN                      AV,"(34.1017, -118.3093)"
201211217,04/19/2020,04/19/2020,1420,12,77th Street,1258,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,23,F,B,101,STREET,FLORENCE,SAN PEDRO,"(33.9747, -118.2695)"
200808476,04/19/2020,04/19/2020,1750,08,West LA,0884,997,TRAFFIC COLLISION,3009 3025 3035 3037 3101 3401 3701 4008,32,M,W,101,STREET,PICO                         BL,OVERLAND,"(34.0415, -118.4256)"
201211215,04/19/2020,04/19/2020,1500,12,77th Street,1257,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,28,M,H,101,STREET,77TH                         ST,FIGUEROA                     ST,"(33.9698, -118.2827)"
200310111,04/19/2020,04/19/2020,1945,03,Southwest,0375,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030,48,F,B,101,STREET,MARTIN LUTHER KING           BL,GRAMERCY                     PL,"(34.0109, -118.3132)"
200808453,04/19/2020,04/19/2020,1500,08,West LA,0851,997,TRAFFIC COLLISION,3004 3028 3034 3037 3101 3401 3701 4027,49,M,C,101,STREET,BUNDY                        DR,OHIO                         AV,"(34.0389, -118.4613)"
201211238,04/19/2020,04/19/2020,1940,12,77th Street,1267,997,TRAFFIC COLLISION,4012 3037 3006 3026 3101,19,X,X,101,STREET,83RD                         ST,BROADWAY,"(33.9642, -118.2783)"
201809827,04/19/2020,04/19/2020,1745,18,Southeast,1838,997,TRAFFIC COLLISION,0605 3036 3004 3101 3026,19,M,B,101,STREET,ANZAC,105TH                        ST,"(33.9389, -118.2379)"
201211237,04/19/2020,04/19/2020,1500,12,77th Street,1251,997,TRAFFIC COLLISION,4012 3037 3008 3024 3101,50,F,B,101,STREET,FIGUEROA                     ST,62ND                         ST,"(33.9731, -118.3304)"
201211240,04/19/2020,04/19/2020,2015,12,77th Street,1266,997,TRAFFIC COLLISION,4012 3037 3004 3026 3101 3602,55,M,H,101,STREET,S  GRAND                        AV,83RD                         ST,"(33.9642, -118.2804)"
201309681,04/21/2020,04/20/2020,2238,13,Newton,1317,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,46,F,B,101,STREET,NAOMI                        AV,16TH                         ST,"(34.0249, -118.2465)"
201309754,04/22/2020,04/20/2020,0215,13,Newton,1309,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3029 3026,29,F,B,101,STREET,FIGUEROA,WASHINGTON,"(34.0241, -118.232)"
200110942,04/24/2020,04/20/2020,1820,01,Central,0185,997,TRAFFIC COLLISION,3101 3401 3701 3008 3026 3030 3036 0605,27,M,H,101,STREET,OLYMPIC                      BL,BROADWAY,"(34.0409, -118.2574)"
201309665,04/20/2020,04/20/2020,1330,13,Newton,1361,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3029 3025 3036,19,M,H,101,STREET,BROADWAY,49TH                         ST,"(33.9974, -118.2783)"
201608248,04/20/2020,04/20/2020,1730,16,Foothill,1669,997,TRAFFIC COLLISION,3012 3032 3026 3102 4026 3037,32,M,W,101,STREET,FOOTHILL                     BL,LOWELL                       AV,"(34.2388, -118.2701)"
202109622,05/21/2020,04/20/2020,1940,21,Topanga,2187,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4021,19,F,W,101,STREET,VENTURA                      BL,TOPANGA CANYON               BL,"(34.1685, -118.6058)"
202108470,04/20/2020,04/20/2020,1830,21,Topanga,2133,997,TRAFFIC COLLISION,3004 3026 3036 3101 4021,20,M,W,101,STREET,FALLBROOK                    AV,SHERMAN                      WY,"(34.201, -118.6234)"
201708357,04/20/2020,04/20/2020,1825,17,Devonshire,1737,997,TRAFFIC COLLISION,3034 3004 3036 3024 3101 4026 3602,34,M,H,101,STREET,SAN FERNANDO                 BL,HAYVENHURST                  AV,"(34.2703, -118.4959)"
201309658,04/20/2020,04/20/2020,1510,13,Newton,1303,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3034 3036,56,M,H,101,STREET,11TH,SAN JULIAN,"(34.0359, -118.2531)"
201309641,04/20/2020,04/20/2020,0910,13,Newton,1341,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,24,M,H,101,STREET,BROADWAY,37TH                         PL,"(34.0141, -118.277)"
200408010,04/20/2020,04/20/2020,1225,04,Hollenbeck,0464,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3036,29,F,H,101,STREET,SOTO                         ST,MICHIGAN                     AV,"(34.045, -118.2089)"
200110771,04/20/2020,04/20/2020,1445,01,Central,0162,997,TRAFFIC COLLISION,3004 0605 3101 3401 3701 3026,24,F,H,101,STREET,8TH                          ST,OLIVE                        ST,"(34.0452, -118.2569)"
200110747,04/20/2020,04/20/2020,0945,01,Central,0112,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3036,41,M,H,101,STREET,LOS ANGELES                  ST,ALISO                        ST,"(34.0549, -118.2395)"
201309645,04/20/2020,04/20/2020,1130,13,Newton,1342,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030 3034 3036,26,M,H,101,STREET,MAPLE                        AV,36TH                         PL,"(34.0149, -118.2709)"
201810236,04/28/2020,04/20/2020,2145,18,Southeast,1822,997,TRAFFIC COLLISION,0605 4018 3036 3008 3025 3101,,X,X,101,STREET,CENTURY                      BL,FIGUEROA                     ST,"(33.9456, -118.2826)"
201708354,04/20/2020,04/20/2020,1300,17,Devonshire,1779,997,TRAFFIC COLLISION,3004 3036 3602 3026 3101 4026,43,M,O,101,STREET,NORDHOFF,HASKELL,"(34.2356, -118.4763)"
201508986,04/20/2020,04/20/2020,2020,15,N Hollywood,1521,997,TRAFFIC COLLISION,3602 3025 3038 3101 4026 3037 3006,28,F,H,101,STREET,ETHEL                        AV,BASSETT                      ST,"(34.1958, -118.4181)"
201508976,04/20/2020,04/20/2020,0950,15,N Hollywood,1505,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,48,M,B,101,STREET,SHERMAN                      WY,BECK,"(34.2012, -118.3834)"
200808484,04/20/2020,04/20/2020,0800,08,West LA,0824,997,TRAFFIC COLLISION,3011 3025 3034 3036 3101 3401 3701 4027,19,,,101,STREET,ENTRADA                      DR,CHANNEL                      RD,"(34.0302, -118.5153)"
201708390,04/20/2020,04/20/2020,1830,17,Devonshire,1735,997,TRAFFIC COLLISION,3004 3036 3030 3028 3101 4017,46,M,A,101,STREET,LUDLOW                       ST,ALDEA                        AV,"(34.2709, -118.5088)"
201908972,04/20/2020,04/20/2020,1504,19,Mission,1924,997,TRAFFIC COLLISION,3004 3036 3034 3028 3101 4019,38,F,O,101,STREET,HUBBARD                      ST,LAUREL CANYON                BL,"(34.2842, -118.4579)"
201008213,04/20/2020,04/20/2020,1400,10,West Valley,1005,997,TRAFFIC COLLISION,3036 3024 3101 4026 3009,46,M,A,101,STREET,ROSCOE                       BL,JELLICO                      AV,"(34.2147, -118.523)"
201008202,04/20/2020,04/20/2020,1100,10,West Valley,1012,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026,49,M,B,101,STREET,RHEA                         AV,VALERIO                      ST,"(34.2048, -118.5416)"
200908739,04/21/2020,04/20/2020,1420,09,Van Nuys,0939,997,TRAFFIC COLLISION,3004 3036 3030 3028 3101 4009,32,M,H,101,STREET,VICTORY                      BL,FULTON                       AV,"(34.1867, -118.4225)"
200508493,04/20/2020,04/20/2020,1355,05,Harbor,0558,997,TRAFFIC COLLISION,3037 3006 3025 3101,,X,X,101,STREET,OFARRELL,PACIFIC,"(33.746, -118.2879)"
200310182,04/20/2020,04/20/2020,0410,03,Southwest,0341,997,TRAFFIC COLLISION,3037 3011 3025 3101 3034,19,X,X,101,STREET,LA CIENEGA                   BL,S  OBAMA                        BL,"(34.0151, -118.3657)"
201211303,04/20/2020,04/20/2020,2046,12,77th Street,1243,997,TRAFFIC COLLISION,4012 3004 3036 3101 3026,19,F,B,101,STREET,VAN NESS                     AV,70TH                         ST,"(33.9764, -118.3177)"
200609271,04/20/2020,04/20/2020,1417,06,Hollywood,0648,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,30,M,O,101,STREET,WESTERN                      AV,HAROLD                       WY,"(34.0994, -118.3093)"
202008762,04/20/2020,04/20/2020,0700,20,Olympic,2004,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,28,F,H,101,STREET,OXFORD                       AV,BEVERLY                      BL,"(34.0763, -118.308)"
201809956,04/21/2020,04/20/2020,2200,18,Southeast,1803,997,TRAFFIC COLLISION,4025 3036 3008 3025 3029 3101,29,M,B,101,STREET,FIGUEROA                     ST,CENTURY                      BL,"(33.9583, -118.2684)"
200508465,04/20/2020,04/20/2020,0050,05,Harbor,0513,997,TRAFFIC COLLISION,4025 3036 3004 3028 3104,42,M,H,101,STREET,PACIFIC COAST                HY,FIGUEROA                     PL,"(33.7909, -118.2845)"
200808504,04/20/2020,04/20/2020,0700,08,West LA,0881,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,66,F,W,101,STREET,BUNDY,OLYMPIC,"(34.0324, -118.4537)"
201908969,04/21/2020,04/21/2020,1350,19,Mission,1964,997,TRAFFIC COLLISION,3008 3036 3029 3025 3101 4026,59,M,H,101,STREET,VAN NUYS,NORDHOFF,"(34.2354, -118.4502)"
201309700,04/21/2020,04/21/2020,0850,13,Newton,1325,997,TRAFFIC COLLISION,3101 3401 3701 3004 3029 3026 0605,34,M,B,101,STREET,32ND                         ST,CENTRAL                      AV,"(34.0143, -118.2565)"
201809960,04/21/2020,04/21/2020,1800,18,Southeast,1846,997,TRAFFIC COLLISION,0605 3037 3004 3028 3030 3101,31,M,H,101,STREET,CENTURY                      FY,CENTRAL                      AV,"(33.9323, -118.2502)"
201309723,04/22/2020,04/21/2020,1835,13,Newton,1324,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,21,M,H,101,STREET,20TH                         ST,NAOMI                        AV,"(34.0218, -118.2491)"
201309716,04/21/2020,04/21/2020,1430,13,Newton,1346,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030 3103,23,M,H,101,STREET,CENTRAL                      AV,VERNON                       AV,"(34.0039, -118.2565)"
200110791,04/21/2020,04/21/2020,0855,01,Central,0192,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3025,27,M,H,101,STREET,HILL                         ST,18TH                         ST,"(34.0333, -118.2657)"
200110789,04/21/2020,04/21/2020,1220,01,Central,0174,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030 3036,32,F,H,101,STREET,SPRING                       ST,8TH                          ST,"(34.0416, -118.255)"
200908706,04/21/2020,04/21/2020,0925,09,Van Nuys,0969,997,TRAFFIC COLLISION,3025 4026 3036 3004 3033 3035,41,M,H,101,STREET,RIVERSIDE                    DR,COLDWATER CA                 AV,"(34.162, -118.4166)"
201809927,04/21/2020,04/21/2020,1055,18,Southeast,1881,997,TRAFFIC COLLISION,4025 3037 3004 3025 3029 3101,51,M,H,101,STREET,REDONDO BEACH                BL,FIGUEROA                     ST,"(33.8927, -118.2844)"
201608309,04/21/2020,04/21/2020,1030,16,Foothill,1673,997,TRAFFIC COLLISION,3004 3025 3602 3037 3101 4016,32,M,H,101,STREET,LANKERSHIM                   BL,GOLDEN STATE                 FY,"(34.227, -118.3878)"
201309724,04/22/2020,04/21/2020,2225,13,Newton,1309,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3025 3036,62,F,H,101,STREET,LEMON,OLYMPIC,"(34.0262, -118.2334)"
200209313,04/24/2020,04/21/2020,2350,02,Rampart,0249,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3034,38,M,W,101,STREET,4TH                          ST,BOYLSTON                     AV,"(34.0565, -118.258)"
201510036,04/21/2020,04/21/2020,1240,15,N Hollywood,1566,997,TRAFFIC COLLISION,3008 3037 3025 3101 4015,56,M,W,101,STREET,MOORPARK                     ST,BELLFLOWER                   AV,"(34.1504, -118.3734)"
201211468,04/21/2020,04/21/2020,2215,12,77th Street,1269,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101,41,F,H,101,STREET,E  82ND                         ST,AVALON,"(33.9647, -118.2651)"
201908952,04/21/2020,04/21/2020,0630,19,Mission,1902,997,TRAFFIC COLLISION,3004 3036 3030 3028 3101 4026,40,F,H,101,STREET,DRONFIELD                    AV,BLEDSOE                      ST,"(34.3183, -118.4507)"
201211573,04/21/2020,04/21/2020,1930,12,77th Street,1243,997,TRAFFIC COLLISION,4012 3036 3004 3028 3030 3101,26,M,H,101,STREET,VAN NESS                     AV,FLORENCE                     AV,"(33.9746, -118.3177)"
200908748,04/22/2020,04/21/2020,2010,09,Van Nuys,0938,997,TRAFFIC COLLISION,3008 3036 3026 3101 4026,15,M,W,101,STREET,OXNARD                       ST,FULTON                       AV,"(34.1794, -118.4225)"
201708389,04/21/2020,04/21/2020,1130,17,Devonshire,1792,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026,56,M,W,101,STREET,PARTHENIA,TAMPA,"(34.2282, -118.5536)"
201608315,04/22/2020,04/21/2020,2110,16,Foothill,1663,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,46,M,W,101,STREET,HOLLYWOOD                    FY,SHELDON                      AV,"(34.2386, -118.402)"
201608299,04/21/2020,04/21/2020,1325,16,Foothill,1684,997,TRAFFIC COLLISION,3004 3036 3602 3025 3101 4026,58,M,H,101,STREET,LANKERSHIM                   BL,BLYTHE                       ST,"(34.2148, -118.3878)"
201608295,04/21/2020,04/21/2020,0700,16,Foothill,1655,997,TRAFFIC COLLISION,3011 3037 3034 3026 3101 4026,35,M,W,101,STREET,WHEATLAND                    AV,COLEBROOK                    ST,"(34.2532, -118.3575)"
201508999,04/21/2020,04/21/2020,0110,15,N Hollywood,1538,997,TRAFFIC COLLISION,3003 3037 3029 3101 4015 3025,22,M,H,101,STREET,TUJUNGA                      AV,EMELITA                      ST,"(34.1767, -118.379)"
201309755,04/22/2020,04/21/2020,1920,13,Newton,1373,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,23,M,H,101,STREET,SLAUSON,CENTRAL,"(33.9893, -118.2564)"
200908732,04/21/2020,04/21/2020,1255,09,Van Nuys,0974,997,TRAFFIC COLLISION,3008 3037 3025 3101 4026,46,F,A,101,STREET,VENTURA                      BL,CEDROS                       AV,"(34.1517, -118.4531)"
200908731,04/21/2020,04/21/2020,1545,09,Van Nuys,0904,997,TRAFFIC COLLISION,3004 3037 3026 3101 4026,55,M,W,101,STREET,KESTER                       AV,RAYMER                       ST,"(34.2103, -118.4584)"
200110786,04/21/2020,04/21/2020,0745,01,Central,0157,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3029 3025,26,M,H,101,STREET,6TH,CROCKER,"(34.0412, -118.2436)"
201809919,04/21/2020,04/21/2020,0100,18,Southeast,1826,997,TRAFFIC COLLISION,0605 3036 3004 3028 3030 3101,27,F,H,101,STREET,COMPTON,103RD                        ST,"(33.9433, -118.2462)"
201211606,04/22/2020,04/21/2020,2030,12,77th Street,1243,997,TRAFFIC COLLISION,3037 4012 3003 3026 3101,65,M,B,101,STREET,GAGE                         AV,WESTERN                      AV,"(33.9824, -118.309)"
201211352,04/22/2020,04/21/2020,1015,12,77th Street,1204,997,TRAFFIC COLLISION,3104 4025 3004 3030 3028,58,M,B,101,STREET,48TH                         ST,HALLDALE                     AV,"(34.0001, -118.3023)"
200908741,04/22/2020,04/21/2020,2140,09,Van Nuys,0909,997,TRAFFIC COLLISION,3004 3037 3026 3038 3602 3101 4026,35,M,O,101,STREET,VALERIO                      ST,WOODMAN                      AV,"(34.2049, -118.4313)"
201211349,04/22/2020,04/21/2020,2330,12,77th Street,1283,997,TRAFFIC COLLISION,3104 4025 3004 3030 3028,29,M,H,101,STREET,VAN NESS                     AV,CENTURY                      BL,"(33.9455, -118.3177)"
201211406,04/23/2020,04/21/2020,0650,12,77th Street,1257,997,TRAFFIC COLLISION,3104 4025 3036 3004 3026 3602,34,F,H,101,STREET,BROADWAY                     ST,79TH                         ST,"(33.9679, -118.2783)"
201211304,04/21/2020,04/21/2020,1255,12,77th Street,1283,997,TRAFFIC COLLISION,3602 4025 3036 3004 3101 3027,36,M,H,101,STREET,CENTURY                      BL,HALLDALE                     AV,"(33.9455, -118.3025)"
201810007,04/23/2020,04/21/2020,0920,18,Southeast,1822,997,TRAFFIC COLLISION,4025 3036 3004 3026 3101,43,M,B,101,STREET,CENTURY                      BL,BROADWAY                     ST,"(33.9456, -118.2784)"
201008286,04/21/2020,04/21/2020,2035,10,West Valley,1017,997,TRAFFIC COLLISION,3004 3037 3026 3101 4010,28,F,W,101,STREET,BALBOA                       BL,SHERMAN                      WY,"(34.2012, -118.5011)"
200609324,04/21/2020,04/21/2020,0941,06,Hollywood,0642,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,51,M,O,101,STREET,N  STANLEY                      AV,SUNSET                       BL,"(34.0981, -118.3561)"
202008818,04/21/2020,04/21/2020,1030,20,Olympic,2093,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4027,36,M,H,101,STREET,VERMONT                      AV,PICO                         BL,"(34.0385, -118.3046)"
200609343,04/21/2020,04/21/2020,2215,06,Hollywood,0666,997,TRAFFIC COLLISION,3003 3026 3035 3037 3103 3401 3701 4027 2004,61,M,B,101,STREET,LODI,LEXINGTON,"(34.0926, -118.3234)"
201211344,04/21/2020,04/21/2020,2055,12,77th Street,1243,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101,65,M,B,101,STREET,GAGE                         AV,WESTERN                      AV,"(33.9824, -118.309)"
201211308,04/21/2020,04/21/2020,1535,12,77th Street,1249,997,TRAFFIC COLLISION,4025 3036 3004 3028 3101,33,M,H,101,STREET,FLORENCE,FLOWER,"(33.9747, -118.2812)"
200609320,04/21/2020,04/21/2020,1135,06,Hollywood,0678,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,33,F,O,101,STREET,SANTA MONICA                 BL,OXFORD                       AV,"(34.0908, -118.307)"
201211362,04/21/2020,04/21/2020,2010,12,77th Street,1283,997,TRAFFIC COLLISION,4012 3037 3003 3025 3101,47,M,H,101,STREET,WESTERN                      AV,104TH                        ST,"(33.9419, -118.309)"
202008827,04/21/2020,04/21/2020,1805,20,Olympic,2039,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,23,F,B,101,STREET,8TH                          ST,HOOVER                       ST,"(34.0577, -118.2842)"
201409945,04/21/2020,04/21/2020,0615,14,Pacific,1441,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3104 3401 3701 4014,57,F,X,101,STREET,ABBOT KINNEY                 BL,VENICE,"(33.989, -118.4623)"
200808538,04/21/2020,04/21/2020,1252,08,West LA,0835,997,TRAFFIC COLLISION,0947 3004 3026 3035 3037 3101 3401 3701 4027,28,F,O,101,STREET,OLYMPIC                      BL,CAMDEN,"(34.0412, -118.4362)"
200808537,04/21/2020,04/21/2020,1040,08,West LA,0806,997,TRAFFIC COLLISION,3004 3028 3034 3036 3101 3401 3701 4027,70,M,H,101,STREET,SUNSET,HILGARD,"(34.0783, -118.4394)"
200214411,08/31/2020,04/22/2020,2130,02,Rampart,0249,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,38,M,O,101,STREET,WILSHIRE                     BL,BIXEL                        ST,"(34.0523, -118.2633)"
201509066,04/22/2020,04/22/2020,1110,15,N Hollywood,1516,997,TRAFFIC COLLISION,3004 3027 3036 3101 4026 3602,31,M,H,101,STREET,KITTRIDGE                    ST,LANKERSHIM                   BL,"(34.1903, -118.3877)"
201310415,05/05/2020,04/22/2020,1620,13,Newton,1313,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,64,M,K,101,STREET,WASHINGTON,CENTRAL,"(34.0245, -118.2505)"
201309764,04/23/2020,04/22/2020,2250,13,Newton,1393,997,TRAFFIC COLLISION,0605 3101 3401 3701 3006 3025,40,M,O,101,STREET,BROADWAY,70TH,"(33.9765, -118.2783)"
201309757,04/22/2020,04/22/2020,1640,13,Newton,1385,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,51,M,H,101,STREET,CENTRAL,60TH,"(33.9857, -118.2564)"
201108638,04/23/2020,04/22/2020,2100,11,Northeast,1101,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3029 3026,23,M,W,101,STREET,FOREST LAWN                  DR,MT SINAI                     DR,"(34.1528, -118.3179)"
201108627,04/22/2020,04/22/2020,1715,11,Northeast,1117,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3036,39,M,W,101,STREET,EAGLE ROCK,CORLISS,"(34.1293, -118.217)"
200408078,04/22/2020,04/22/2020,1545,04,Hollenbeck,0467,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3036,47,F,H,101,STREET,4TH,EUCLID,"(34.0369, -118.2034)"
200209262,04/22/2020,04/22/2020,1430,02,Rampart,0248,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,99,M,O,101,STREET,W  6TH                          ST,LUCAS,"(34.0552, -118.2648)"
200209260,04/22/2020,04/22/2020,1200,02,Rampart,0265,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3034,46,M,H,101,STREET,ALVARADO                     ST,7TH                          ST,"(34.056, -118.2771)"
200110856,04/23/2020,04/22/2020,2225,01,Central,0141,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3029,42,M,O,101,STREET,FIGUEROA                     ST,5TH                          ST,"(34.0523, -118.2572)"
200110845,04/22/2020,04/22/2020,1230,01,Central,0129,997,TRAFFIC COLLISION,0605 3101 3401 3701 3003 3025 3036,26,F,W,101,STREET,VIGNES,1ST,"(34.0486, -118.2339)"
200110844,04/22/2020,04/22/2020,0735,01,Central,0127,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3034,55,M,H,101,STREET,TEMPLE                       ST,ALAMEDA                      ST,"(34.0511, -118.2381)"
201909010,04/23/2020,04/22/2020,1930,19,Mission,1918,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 4026,66,M,H,101,STREET,FOOTHILL                     BL,MACLAY                       ST,"(34.2985, -118.4205)"
201908995,04/22/2020,04/22/2020,1545,19,Mission,1984,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,47,F,H,101,STREET,NORDHOFF                     ST,VAN NUYS                     BL,"(34.2265, -118.4565)"
201008289,04/23/2020,04/22/2020,1950,10,West Valley,1065,997,TRAFFIC COLLISION,4026 3003 3024 3036 3035 3033 3101 3602,35,F,W,101,STREET,BURBANK                      BL,ZELZAH                       AV,"(34.1675, -118.5226)"
200908782,04/22/2020,04/22/2020,1620,09,Van Nuys,0901,997,TRAFFIC COLLISION,3003 3037 3029 3032 3026 4009 3102,27,M,H,101,STREET,SEPULVEDA                    BL,STAGG                        ST,"(34.2121, -118.4661)"
201309738,04/22/2020,04/22/2020,1000,13,Newton,1371,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,24,F,B,101,STREET,SLAUSON                      AV,OLIVE                        ST,"(33.9892, -118.2794)"
201211930,04/22/2020,04/22/2020,1700,12,77th Street,1258,997,TRAFFIC COLLISION,4012 3036 3004 3026 3101,30,M,H,101,STREET,76TH                         ST,BROADWAY                     AV,"(33.9708, -118.2783)"
200609363,04/22/2020,04/22/2020,1256,06,Hollywood,0657,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3102 3401 3701 4027,30,F,H,101,STREET,SIERRA VISTA                 AV,WESTERN                      AV,"(34.0896, -118.3092)"
200310301,04/22/2020,04/22/2020,2355,03,Southwest,0316,997,TRAFFIC COLLISION,3004 3037 3028 3030 3101,19,M,X,101,STREET,NORMANDIE                    AV,N  22ND                         ST,"(34.0349, -118.3046)"
200310285,04/23/2020,04/22/2020,2000,03,Southwest,0333,997,TRAFFIC COLLISION,3601 4025 3037 3003 3027 3038 3101,22,F,B,101,STREET,CRENSHAW                     BL,28TH                         ST,"(34.0312, -118.3351)"
201708466,04/22/2020,04/22/2020,1855,17,Devonshire,1791,997,TRAFFIC COLLISION,3008 3037 3025 3101 4017,57,M,W,101,STREET,DEVONSHIRE                   ST,DE SOTO                      AV,"(34.2244, -118.5804)"
201708417,04/22/2020,04/22/2020,1330,17,Devonshire,1785,997,TRAFFIC COLLISION,3004 3037 3026 3101 4026,53,M,W,101,STREET,RESEDA                       BL,NORDHOFF                     ST,"(34.2355, -118.5361)"
201708413,04/22/2020,04/22/2020,1535,17,Devonshire,1791,997,TRAFFIC COLLISION,3004 3037 3026 3101 4026,46,M,O,101,STREET,PARTHENIA                    ST,COMANCHE                     AV,"(34.2282, -118.5725)"
201708406,04/22/2020,04/22/2020,1100,17,Devonshire,1771,997,TRAFFIC COLLISION,3004 3037 3034 3026 3101 4026,42,F,H,101,STREET,MASON                        AV,PRAIRIE                      ST,"(34.2391, -118.5798)"
201708403,04/22/2020,04/22/2020,0900,17,Devonshire,1737,997,TRAFFIC COLLISION,3004 3037 3034 3028 3602 3101 4026,35,M,W,101,STREET,TRIBUNE                      ST,PETIT                        AV,"(34.2663, -118.4979)"
201608356,04/23/2020,04/22/2020,1640,16,Foothill,1619,997,TRAFFIC COLLISION,3004 3037 3030 3032 3028 3102 4026,21,F,H,101,STREET,HILLROSE                     ST,TUJUNGA CANYON               BL,"(34.2629, -118.2942)"
201211387,04/22/2020,04/22/2020,0740,12,77th Street,1233,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101 3602,28,F,B,101,STREET,SLAUSON                      AV,RUTHELEN                     ST,"(33.9891, -118.3126)"
200908808,04/23/2020,04/22/2020,1500,09,Van Nuys,0914,997,TRAFFIC COLLISION,3008 3037 3026 3101 4026,53,M,H,101,STREET,SHERMAN                      WY,SEPULVEDA                    BL,"(34.2012, -118.4662)"
200908797,04/23/2020,04/22/2020,2125,09,Van Nuys,0963,997,TRAFFIC COLLISION,3004 3036 3026 3101 4009,33,F,W,101,STREET,VAN NUYS                     BL,MAGNOLIA                     BL,"(34.1649, -118.4486)"
200708513,04/22/2020,04/22/2020,1820,07,Wilshire,0702,997,TRAFFIC COLLISION,3025 3003 3035 3036 3101 3401 3701 4007,31,M,H,101,STREET,ROSEWOOD                     AV,MARTEL                       AV,"(34.0803, -118.3511)"
201008253,04/22/2020,04/22/2020,0040,10,West Valley,1024,997,TRAFFIC COLLISION,3004 3037 3028 3039 3101 4026,42,M,H,101,STREET,VANOWEN                      ST,RESEDA                       BL,"(34.1939, -118.536)"
200310270,04/22/2020,04/22/2020,0655,03,Southwest,0361,997,TRAFFIC COLLISION,3101 4025 0101 3037 3008 3025,43,M,W,101,STREET,LA BREA,OBAMA,"(34.0171, -118.3531)"
